PKT_SIZE,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,PKT_IN,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_DELAY,FIRST_PKT_SENT,LAST_PKT_RESEVED,FLAGS_0,FLAGS_1
66,3659223576,1,66,1175,4.4798584948132065,460,5076,11.558502788638211,1715689766,1715689825,1,0
54,3659223576,1,54,882,3.7873026507799077,490,4391,11.984363523431103,1715689171,1715689227,1,0
54,3265843246,1,54,858,1.497940486968992,476,5879,10.043826406838733,1715691096,1715691118,1,0
54,3265843246,1,54,932,3.5517637190094686,496,5725,11.540403375475162,1715689421,1715689434,1,0
54,3659223576,1,54,1000,1.5508871975337706,450,5203,7.722262622828124,1715688246,1715688253,1,0
54,3659223576,1,54,1160,1.9221568580279373,575,4306,12.273988291452902,1715688028,1715688078,1,0
54,3659223576,1,54,920,2.0664443020080054,509,4145,9.993817346429196,1715689581,1715689633,1,0
66,3659223576,1,66,977,2.2249529176390967,424,4841,9.98232123411269,1715691008,1715691031,1,0
1506,1151889012,1,1506,807,4.517028307901012,549,5715,14.699192071810351,1715687728,1715687731,1,0
1466,3114745436,1,1466,1148,2.0184624224994137,535,5109,12.864021966259795,1715689482,1715689519,0,0
223,3114746848,1,223,1018,1.2201550134136707,575,5895,9.765169763179856,1715690562,1715690613,0,0
603,3114747017,1,603,1081,2.7500769172343897,470,4871,14.555926763849564,1715688151,1715688188,0,0
335,1128874818,1,335,1101,1.1743981988823555,435,4547,8.767028557283876,1715691042,1715691079,0,0
1506,1151887560,1,1506,902,2.258514755674372,569,4222,5.348167537431456,1715688804,1715688848,1,0
85,3114747566,1,85,808,1.6670643048959097,437,5940,11.358099331215163,1715687748,1715687775,0,0
93,3114747597,1,93,1043,2.639698033459233,419,5738,8.913842840382204,1715690829,1715690847,0,0
456,,1,456,859,2.509483526277306,427,5794,12.006945011889675,1715690670,1715690726,1,0
1506,1151890464,1,1506,1051,4.449475042472308,552,5086,7.496366671471212,1715690359,1715690399,1,0
54,3659223576,1,54,1075,2.5928610023753396,554,4586,11.068304144294544,1715689550,1715689581,1,0
66,3659223576,1,66,841,2.0615241749582744,496,4801,11.559756795628743,1715689926,1715689941,1,0
54,1524408836,1,54,1196,3.3911589887800178,477,5600,9.619611771761617,1715689058,1715689083,1,0
54,3659223576,1,54,1157,4.6006918048718894,402,5036,14.66392860269333,1715689297,1715689315,1,0
54,1524408836,1,54,1107,4.243799004698044,508,4461,14.325421558894082,1715689906,1715689966,1,0
1506,1151891916,1,1506,888,1.6464868262445393,443,4907,8.643780384955724,1715688781,1715688825,1,0
128,,1,128,1105,3.866137454477395,549,4206,14.215069784908579,1715687720,1715687750,1,0
54,3659223576,1,54,969,2.198323137395498,492,4255,7.411172829937994,1715689886,1715689946,1,0
1506,1151894820,1,1506,1082,3.279760140957952,588,4798,7.6614830467452215,1715687660,1715687661,1,0
1506,1151893368,1,1506,1183,3.1432927529124544,595,5679,5.109937870631124,1715688937,1715688970,1,0
456,,1,456,854,4.935434642165873,439,4961,7.384005459669929,1715689954,1715689964,1,0
128,,1,128,1154,3.610511027296967,446,4966,13.044546398005712,1715691145,1715691196,1,0
66,3659223576,1,66,895,3.5158284244356515,419,5206,9.88554849964623,1715690545,1715690601,1,0
93,1524408836,1,93,1045,4.017944592812391,538,4520,9.628678397363629,1715691073,1715691081,1,0
54,3659223576,1,54,1024,2.0934736050188487,436,4196,9.034848546554038,1715689879,1715689921,1,0
1506,1151897724,1,1506,884,2.972424879904585,430,4917,5.51424284981869,1715689238,1715689241,1,0
1506,1151896272,1,1506,1074,1.4595857227654987,463,5256,12.231695403456532,1715691154,1715691175,1,0
66,3659223576,1,66,1008,3.56823091230413,414,5406,11.964775093204908,1715689211,1715689251,1,0
54,3659223576,1,54,993,3.6047107489314523,511,4657,6.685688782922802,1715687610,1715687625,1,0
66,3075113411,1,66,1036,4.805695968590406,466,4421,13.876932259779824,1715688709,1715688760,1,0
1506,1151900628,1,1506,925,3.4273347297752883,461,4642,6.342359664017325,1715687958,1715688002,1,0
1506,1151899176,1,1506,808,4.454329565421098,522,5451,7.9181539627894,1715687638,1715687698,1,0
66,3659223576,1,66,932,4.008148988115499,506,5087,12.278741716252103,1715690885,1715690939,1,0
54,3659223576,1,54,1107,3.61594998627397,484,5668,12.067006646257616,1715690305,1715690333,1,0
54,3265843246,1,54,920,3.9222041113837904,549,5475,6.15807521689684,1715689457,1715689471,1,0
118,903364518,1,118,1121,1.5294475825373586,557,5343,7.707974611270449,1715689539,1715689598,1,0
146,903364582,1,146,982,1.2981166777948672,509,4559,8.293771646687349,1715689645,1715689650,1,0
684,903364674,1,684,1002,2.9946837599034954,473,4689,10.73525204390694,1715689010,1715689055,1,0
228,903365304,1,228,841,4.489689921168361,437,5326,14.60751376900376,1715690757,1715690798,1,0
1506,1151902080,1,1506,1140,2.2740682673177504,450,4555,14.307371355972622,1715689044,1715689090,1,0
1506,1151903532,1,1506,1049,3.030734227861805,446,4950,5.075760434617395,1715689004,1715689064,1,0
54,3659223576,1,54,870,3.492547245188587,506,5458,13.582250598696797,1715690508,1715690548,1,0
1506,1151906436,1,1506,1165,2.2211076162873042,440,5012,10.17735759652087,1715688481,1715688485,1,0
1506,1151904984,1,1506,1186,3.104551201831894,432,5905,9.140124294223241,1715687628,1715687667,1,0
66,3659223576,1,66,1163,1.537586913209323,500,5548,10.591480066291172,1715691014,1715691069,1,0
1506,1151907888,1,1506,962,4.723750327700752,479,4636,11.985464701935538,1715691058,1715691105,1,0
1506,1151909340,1,1506,894,2.642661718055015,430,5681,13.23065241816767,1715687828,1715687843,1,0
1506,1151912244,1,1506,880,1.6483592497049697,402,5200,9.707015532284661,1715689442,1715689462,1,0
1506,1151910792,1,1506,1036,3.9444265480572924,532,4516,11.33850744302907,1715691123,1715691173,1,0
1506,1151913696,1,1506,965,4.066521677156195,541,5647,10.448782266320015,1715687997,1715688034,1,0
1506,1151915148,1,1506,880,2.750391437261685,466,4314,14.328981938364368,1715687619,1715687630,1,0
54,3659223576,1,54,1196,4.71017682296704,543,5895,9.346545567377497,1715689838,1715689864,1,0
1506,1151916600,1,1506,1014,1.9654759060935953,482,4356,8.766207539689844,1715690606,1715690615,1,0
1506,1151918052,1,1506,1032,2.082859253017609,425,5845,5.320076584651802,1715689146,1715689168,1,0
54,3659223576,1,54,973,4.459940932988192,475,5578,12.293342867494435,1715689464,1715689496,1,0
66,3659223576,1,66,1111,3.3341480956042995,423,5594,14.578589188204967,1715690307,1715690330,1,0
54,3659223576,1,54,1093,4.288965998631377,535,5385,11.705574059961188,1715688142,1715688185,1,0
54,3659223576,1,54,1003,2.7711600258900377,515,4708,9.440585323608287,1715690726,1715690773,1,0
54,3659223576,1,54,905,3.1436440014384006,432,4053,13.148571072121424,1715689895,1715689924,1,0
1506,1151919504,1,1506,904,3.2093230863747273,407,5966,13.819574670780261,1715690762,1715690777,1,0
1506,1151920956,1,1506,1153,4.738777354664822,531,5755,14.304350447956528,1715690319,1715690357,1,0
1506,1151922408,1,1506,1131,2.6776517757710123,414,5555,6.748875530521376,1715687814,1715687829,1,0
1506,1151923860,1,1506,907,4.892927692933858,499,5411,5.025414901975483,1715690912,1715690923,1,0
1506,1151926764,1,1506,1163,1.8667562569105085,504,5143,5.842772320906856,1715689104,1715689108,1,0
1506,1151925312,1,1506,1046,4.29193926032786,509,4470,12.181320400681631,1715690686,1715690712,1,0
1506,1151929668,1,1506,1176,4.226692657025721,583,4818,12.246587173949019,1715688743,1715688803,1,0
1506,1151928216,1,1506,852,3.80820159145229,432,4910,14.571779438877773,1715689833,1715689862,1,0
313,,1,313,1068,1.6100206662072134,548,4786,8.05901663782064,1715688202,1715688228,1,0
1506,1151931120,1,1506,1149,2.053334084669245,576,4785,13.643845749329323,1715689305,1715689306,1,0
1506,1151932572,1,1506,1072,4.368462881195569,571,4529,7.15836053661873,1715690015,1715690038,1,0
1506,1151934024,1,1506,830,2.2461090215357893,453,5039,11.807298034069596,1715689876,1715689882,1,0
1506,1151935476,1,1506,1129,3.117795470216395,529,5799,13.079638821009604,1715688027,1715688075,1,0
63,,1,63,1148,2.775498394835921,566,4580,11.080731801067603,1715688558,1715688590,1,0
1506,1151938380,1,1506,1158,3.527577614394623,551,5740,9.567374357610788,1715690215,1715690268,1,0
1506,1151936928,1,1506,1194,4.700764018217659,440,4025,6.458084263887286,1715687696,1715687734,1,0
1506,1151941284,1,1506,855,1.8622816089305783,472,5885,12.111865343444588,1715689873,1715689898,1,0
54,3659223576,1,54,1014,3.758144888397964,585,5277,13.484211569468961,1715689662,1715689716,1,0
54,3659223576,1,54,1179,4.433246947349304,543,5748,12.449839855896883,1715688553,1715688600,1,0
1506,1151939832,1,1506,983,2.351262025977361,575,5746,8.814198321016029,1715689091,1715689103,1,0
4410,1151942736,1,4410,1116,1.8869456901891146,559,4428,6.0872790844152425,1715687752,1715687799,1,0
1506,1151947092,1,1506,1038,3.110582170082764,487,5433,6.4133584647570245,1715690556,1715690565,1,0
1506,1151949996,1,1506,1030,4.0079397953638365,514,5656,13.380296435904475,1715688930,1715688986,1,0
1506,1151948544,1,1506,1152,3.222958973685377,551,4280,8.795749468461512,1715689521,1715689533,1,0
1506,1151952900,1,1506,900,4.324317152634465,577,4873,10.403209599450097,1715690247,1715690265,1,0
1506,1151951448,1,1506,906,3.537145443964033,494,5262,11.345606752642578,1715688484,1715688490,1,0
1506,1151954352,1,1506,1105,1.3072798955589549,549,4371,6.691332572604941,1715688872,1715688926,1,0
1506,1151955804,1,1506,1012,1.2049453850446703,437,5480,8.897261579572483,1715688995,1715689052,1,0
1506,1151957256,1,1506,1031,2.9337853172652184,592,5544,8.037204485856098,1715689235,1715689250,1,0
2958,1151958708,1,2958,1137,2.04862201399874,502,4905,5.67345505924113,1715688094,1715688142,1,0
1506,1151961612,1,1506,1096,1.015312464026458,576,4582,14.623187689565789,1715688858,1715688876,1,0
1506,1151963064,1,1506,1062,3.3794955889517904,518,4262,11.908123948826109,1715688110,1715688160,1,0
66,3659223576,1,66,1175,2.1011023908605484,457,5619,14.292997634777798,1715689053,1715689077,1,0
54,3659223576,1,54,1153,4.264354944166147,560,5352,6.784823595015094,1715688470,1715688485,1,0
1506,1151964516,1,1506,983,3.9472778982751353,573,5152,5.977537538044759,1715689375,1715689379,1,0
1506,1151965968,1,1506,940,2.935894130989749,529,5076,7.915526510338865,1715690666,1715690672,1,0
1506,1151968872,1,1506,1149,2.9417940034017214,533,4900,7.364869236113245,1715688369,1715688421,1,0
1506,1151967420,1,1506,805,1.4579157412329184,600,4058,8.268214130079865,1715690009,1715690013,1,0
1506,1151970324,1,1506,1052,1.3323584326644773,580,5310,5.5589611508529195,1715690068,1715690112,1,0
1506,1151973228,1,1506,1092,1.7911646167933495,440,4416,10.775265141854492,1715690907,1715690912,1,0
1506,1151971776,1,1506,1131,2.6413252052601646,436,5013,9.314739093271713,1715689601,1715689615,1,0
67,,1,67,886,1.6802860061093,408,4995,13.322386774551967,1715688746,1715688804,1,0
1506,1151974680,1,1506,930,3.01416404972709,403,5610,10.032607123286079,1715690408,1715690421,1,0
1506,1151977584,1,1506,907,4.611854445618462,401,5259,14.358355680358038,1715689793,1715689810,1,0
1506,1151976132,1,1506,1125,4.982791740908118,579,5755,10.636417773395529,1715688496,1715688507,1,0
1506,1151979036,1,1506,1108,1.9006652110802689,420,4632,6.44769760609858,1715689896,1715689941,1,0
1506,1151981940,1,1506,829,4.978125458201234,552,5584,11.517179581956885,1715688843,1715688855,1,0
1506,1151980488,1,1506,1160,1.5590916862806652,527,5714,14.103884032119854,1715689665,1715689699,1,0
1506,1151986296,1,1506,1016,3.9872778321181896,469,4203,6.4162618559464555,1715689721,1715689758,1,0
1506,1151983392,1,1506,959,3.063451877018567,500,5143,11.884887831894211,1715690206,1715690227,1,0
66,3659223576,1,66,1169,2.9393354064125745,565,4487,6.670645694357331,1715690792,1715690794,1,0
54,3659223576,1,54,1024,1.8282783314450533,556,4751,13.712545076762016,1715690970,1715691023,1,0
1506,1151984844,1,1506,918,1.2717413682348826,544,4782,6.673314355525425,1715687639,1715687650,1,0
54,2765274844,1,54,986,4.142551541388607,540,5338,11.422869730929726,1715688001,1715688037,0,0
54,1128875099,1,54,1022,2.899592022915692,554,4835,13.213343285915082,1715690693,1715690705,0,0
200,2765274844,1,200,962,2.4556760837689806,452,4998,14.128721621465232,1715687764,1715687782,0,0
1506,1151987748,1,1506,1007,2.0470993881619313,555,4425,9.276683523978726,1715688287,1715688346,1,0
54,3659223576,1,54,999,2.292034432994522,587,5849,12.688884205510334,1715690819,1715690859,1,0
2958,1151989200,1,2958,857,2.181053774450574,486,5488,8.787037883998048,1715690441,1715690476,1,0
116,2765274990,1,116,924,2.2047811322799635,540,5350,7.193394705421541,1715688036,1715688087,0,0
85,2765275052,1,85,1066,4.994918304315316,525,5987,13.362076046242402,1715687924,1715687967,0,0
54,2765275083,1,54,875,4.20723393243501,484,5900,9.828809312792224,1715690578,1715690588,0,0
1506,1151992104,1,1506,975,1.378812379075602,539,4868,12.24901077278639,1715688101,1715688156,1,0
1506,1151995008,1,1506,881,1.1152365442541967,444,5273,5.32702810920817,1715687873,1715687894,1,0
1506,1151993556,1,1506,940,1.9569721009618894,569,5445,5.68239900932522,1715690548,1715690567,1,0
54,3265843247,1,54,999,2.706335863163082,599,4949,12.329125844750656,1715689577,1715689637,1,0
54,3659223576,1,54,908,2.7396500683901386,509,5379,11.148810532211769,1715687678,1715687703,1,0
5862,1151996460,1,5862,1147,3.646027037835866,576,4380,12.571712326194284,1715689695,1715689705,1,0
2958,1152002268,1,2958,1114,3.9133426295764813,550,4293,10.199522907890167,1715689225,1715689232,1,0
1506,1152005172,1,1506,948,1.8952320636455537,482,4998,13.700947044992919,1715688460,1715688509,1,0
79,,1,79,1165,3.610250821929671,587,5981,9.512701793612562,1715689687,1715689698,1,0
1506,1152008076,1,1506,1174,4.5502160187827965,488,5779,9.868469478379307,1715689256,1715689258,1,0
66,3659223576,1,66,1093,2.985767532397433,524,4846,7.5321040683215585,1715690954,1715690969,1,0
1506,1152006624,1,1506,950,1.3047528324097475,452,4159,12.981408540634963,1715690265,1715690314,1,0
1506,1152009528,1,1506,868,1.0820006198542567,472,4262,5.44240629616453,1715688870,1715688889,1,0
1506,1152012432,1,1506,1057,2.255207110826318,503,4339,14.787059194010851,1715691082,1715691101,1,0
54,3659223576,1,54,1011,2.1029139878084098,583,5193,12.916855995232766,1715689217,1715689259,1,0
66,3659223576,1,66,981,3.7885525695505375,534,5899,5.427897958645356,1715690709,1715690726,1,0
1506,1152010980,1,1506,977,3.7696329778551436,546,4614,12.857311139044212,1715688829,1715688885,1,0
2958,1152013884,1,2958,861,2.359324125105444,576,4978,13.49558453537216,1715690205,1715690240,1,0
54,3659223576,1,54,1016,1.078995929914504,487,5549,11.731053055474579,1715687725,1715687761,1,0
54,3659223576,1,54,824,3.7668934709638897,467,5408,12.174434502571893,1715690400,1715690408,1,0
54,3659223576,1,54,959,4.197081926106637,425,4674,10.623195809471596,1715688257,1715688280,1,0
66,3659223576,1,66,1183,2.704381506690437,582,5919,10.776040369621203,1715687720,1715687780,1,0
54,3659223576,1,54,1044,1.873440029631476,438,5311,6.035842283261074,1715690163,1715690166,1,0
66,3659223576,1,66,896,1.6688626193792078,417,5578,12.472113711210996,1715688377,1715688420,1,0
54,3659223576,1,54,995,3.224747746988667,435,5567,5.137532346145832,1715689519,1715689521,1,0
54,3659223576,1,54,881,3.668948833164886,479,4433,6.56862436396601,1715689395,1715689418,1,0
54,3659223576,1,54,1174,4.303846758750536,417,5385,5.628119092244372,1715691080,1715691089,1,0
54,3659223576,1,54,983,3.521095803723982,549,4714,10.112143325530134,1715689348,1715689359,1,0
54,3659223576,1,54,975,1.7489553310228998,557,5736,5.002175544992728,1715690418,1715690474,1,0
66,3659223576,1,66,1085,4.133159304487771,417,5030,13.102225127235178,1715687821,1715687840,1,0
54,3659223576,1,54,1076,1.7023516736440931,416,5533,8.982473195986003,1715688776,1715688819,1,0
54,3659223576,1,54,1020,4.750598163661362,482,5618,14.936864256396195,1715691130,1715691147,1,0
66,3659223576,1,66,934,2.603671891561637,528,5989,12.00814296273688,1715689443,1715689445,1,0
54,3659223576,1,54,1111,1.9711602420209595,469,4263,6.504560248458242,1715688160,1715688199,1,0
66,3659223576,1,66,1111,3.7622657398352253,577,4941,12.925256666828354,1715688561,1715688592,1,0
54,3659223576,1,54,968,3.3884831269932354,466,4339,12.995895204838847,1715688180,1715688188,1,0
54,3659223576,1,54,1143,1.577446364338496,505,4545,9.888314619810483,1715688146,1715688192,1,0
66,3659223576,1,66,933,4.226368586709316,478,4325,11.151461639264173,1715688406,1715688425,1,0
54,3659223576,1,54,867,1.7690466868368895,588,5026,6.782111009276425,1715688648,1715688657,1,0
66,3659223576,1,66,857,3.295567895714783,429,5810,8.363744364060448,1715687892,1715687895,1,0
66,3659223576,1,66,858,4.526434488670921,584,4478,5.3173111566693185,1715688670,1715688692,1,0
54,3659223576,1,54,1197,2.649226277084358,523,5060,10.772250017534999,1715689852,1715689863,1,0
54,3659223576,1,54,850,3.924251051491021,567,5075,5.713076351316568,1715689264,1715689306,1,0
54,903365478,1,54,856,3.6568134046655696,548,4222,8.870678743517562,1715690213,1715690247,1,0
54,3659223576,1,54,912,1.2589326142455821,502,4022,5.735535699589462,1715690506,1715690561,1,0
66,3659223576,1,66,1028,4.562751607827185,418,5258,5.667191871831648,1715689159,1715689193,1,0
54,3659223576,1,54,914,1.7858664863364373,554,5613,12.192278421430242,1715691172,1715691213,1,0
54,3659223576,1,54,1065,3.8754295445215647,566,4045,11.61723635071938,1715687602,1715687645,1,0
54,3659223576,1,54,841,3.898434736267987,479,4771,5.77938694993131,1715690764,1715690775,1,0
66,3659223576,1,66,992,4.144227296802233,421,4111,11.163800793472422,1715688448,1715688495,1,0
54,3659223576,1,54,923,2.7793823032464293,516,5675,6.798328024746326,1715690513,1715690557,1,0
54,3659223576,1,54,1127,1.445066125135428,520,5939,12.772587860851237,1715689325,1715689374,1,0
66,3659223576,1,66,1156,2.137843243166681,440,4151,13.176838619835548,1715688484,1715688504,1,0
54,3659223576,1,54,1120,4.9751630658215475,460,5900,10.770162354030077,1715689621,1715689629,1,0
54,3659223576,1,54,1090,1.1321925728469013,596,4239,12.62894530501628,1715688762,1715688802,1,0
85,903365478,1,85,952,3.2745846115222923,471,4575,9.694661001678575,1715691092,1715691114,1,0
1506,1152016788,1,1506,1030,4.323204024955862,474,4155,13.004013859378873,1715690190,1715690211,1,0
5862,1152018240,1,5862,853,4.981272781427805,543,4283,6.393745147934994,1715690343,1715690395,1,0
1506,1152025500,1,1506,1013,2.244971714907621,568,4376,10.433518615612204,1715687712,1715687715,1,0
1506,1152024048,1,1506,873,3.8699790365931044,432,5588,9.587913416314647,1715689745,1715689761,1,0
4410,1152026952,1,4410,1010,2.1622153864666163,493,4795,13.593880965126848,1715690665,1715690686,1,0
1506,1152031308,1,1506,964,3.9938073931784106,498,5190,6.194171694148185,1715688851,1715688854,1,0
1506,1152034212,1,1506,920,3.6284310701252904,514,5919,12.894379127002573,1715691164,1715691184,1,0
1506,1152032760,1,1506,857,2.1331076392191637,537,5300,12.698027586566905,1715688273,1715688317,1,0
1506,1152035664,1,1506,1085,3.48809149533162,577,4845,7.456523776270293,1715687797,1715687843,1,0
1506,1152038568,1,1506,876,1.0440592120480106,570,5958,14.257834582782845,1715688674,1715688700,1,0
1506,1152037116,1,1506,1007,4.97487463968268,485,4721,13.240462391449622,1715689212,1715689215,1,0
54,3659223576,1,54,1032,4.470759119906881,577,5014,8.995851044802901,1715690038,1715690094,1,0
66,3659223576,1,66,1193,2.475612532441348,461,4643,5.246037018044937,1715689210,1715689235,1,0
1506,1152040020,1,1506,1194,2.089422397926397,582,5039,10.43924215737238,1715689897,1715689914,1,0
1506,1152042924,1,1506,987,1.8475684231087999,460,5332,5.942113959805136,1715688277,1715688305,1,0
1506,1152041472,1,1506,1118,1.1343715197538744,492,5093,9.910534220455585,1715689299,1715689342,1,0
1506,1152044376,1,1506,924,2.6677271934178397,511,4554,5.611613418059214,1715690620,1715690639,1,0
1506,1152047280,1,1506,865,4.946084879068942,432,4705,12.521054841045617,1715688119,1715688165,1,0
1506,1152045828,1,1506,940,2.4644131399376277,452,5560,8.406387138065039,1715688022,1715688043,1,0
1434,1152051636,1,1434,1161,4.394848413119826,428,4453,14.322001840672147,1715690456,1715690461,1,0
2958,1152048732,1,2958,952,2.1660033128998877,482,5275,8.472331892784489,1715690912,1715690940,1,0
54,3659223576,1,54,862,3.7045001323966007,479,5068,9.194097567730921,1715690450,1715690462,1,0
54,3659223576,1,54,1067,2.7746106225995155,514,5810,6.724309367843078,1715688558,1715688589,1,0
66,3659223576,1,66,900,2.6848017397851733,403,5973,6.106673321776343,1715687954,1715688009,1,0
54,3659223576,1,54,822,1.2607683035872435,495,4194,8.454927559267205,1715689841,1715689881,1,0
54,3659223576,1,54,958,3.499331838360381,481,4745,12.581952076924226,1715689651,1715689680,1,0
66,3659223576,1,66,852,1.6904380380896957,478,5625,6.81514719344706,1715690915,1715690965,1,0
54,3659223576,1,54,1136,3.430651266281235,588,4165,10.296745189717575,1715690170,1715690220,1,0
66,3659223576,1,66,1186,2.272929346136033,447,5847,7.563792452768563,1715688309,1715688312,1,0
54,3659223576,1,54,845,3.1139138786800027,477,4695,9.639229180797376,1715689246,1715689253,1,0
54,3659223576,1,54,1063,3.8707381477355605,558,4145,11.562110834898236,1715690148,1715690205,1,0
66,3659223576,1,66,997,1.1570755146110128,554,5915,9.370470163962215,1715689714,1715689755,1,0
54,3659223576,1,54,1012,3.196482868589704,478,5324,14.566615419552072,1715690562,1715690602,1,0
66,3659223576,1,66,1183,2.8567848031458216,451,5742,11.256556640463788,1715687675,1715687679,1,0
54,3659223576,1,54,1174,4.71959830058597,448,5818,10.628254463966076,1715690432,1715690486,1,0
76,,1,76,836,2.790586897848052,444,4016,7.499920847279392,1715689068,1715689080,1,0
75,,1,75,1060,3.7086094358299153,401,5300,5.39781136945389,1715689679,1715689718,0,0
1506,1152055920,1,1506,814,2.271822321350356,559,5747,12.852208107058765,1715689593,1715689617,1,0
2958,1152053016,1,2958,817,2.7480514306327795,401,4718,10.36416263114086,1715689290,1715689315,1,0
66,3659223576,1,66,963,1.7135746893180328,554,4485,12.389605742489062,1715689557,1715689573,1,0
1506,1152060276,1,1506,948,2.3215943783146096,543,5941,13.720805016860824,1715688897,1715688924,1,0
2958,1152057372,1,2958,1169,3.96200232802979,498,4155,14.950478708806626,1715688703,1715688724,1,0
75,,1,75,1013,3.2636163209145757,430,4761,13.133322389196147,1715690824,1715690837,0,0
54,3659223576,1,54,1169,3.2496940632061144,573,4088,14.13847678369745,1715690630,1715690667,1,0
1506,1152064632,1,1506,1023,2.3672143143347686,495,4024,9.925629170303013,1715690922,1715690970,1,0
2958,1152061728,1,2958,836,4.403781281073499,545,4534,13.017282622966238,1715689341,1715689383,1,0
66,3659223576,1,66,929,1.275959242110603,597,5526,13.61735029011392,1715687656,1715687693,1,0
54,3659223576,1,54,844,4.077262768987185,591,5651,8.418012683438398,1715690005,1715690015,1,0
66,3659223576,1,66,1104,3.310219380724375,575,4841,11.348019378036614,1715688408,1715688435,1,0
54,3659223576,1,54,1200,2.130978898842528,530,5816,10.051920943881816,1715690361,1715690380,1,0
74,,1,74,960,4.015033484997774,505,4785,14.395586311346081,1715690620,1715690621,0,0
74,,1,74,931,1.4782025192770023,562,4696,9.963955835852254,1715688853,1715688898,0,0
1506,1152066084,1,1506,1111,3.3479384161814516,470,4239,13.035096707068144,1715690087,1715690118,1,0
1506,1152068988,1,1506,901,2.167987451886587,537,4489,11.790065978403655,1715690379,1715690420,1,0
1506,1152067536,1,1506,904,4.889875124560783,574,4226,14.844293315351893,1715689173,1715689225,1,0
1506,1152070440,1,1506,855,3.055918566746504,535,5405,7.866267533001892,1715691065,1715691099,1,0
1506,1152073344,1,1506,826,1.0424812493950686,500,5058,13.10011756808639,1715689610,1715689618,1,0
1506,1152071892,1,1506,958,3.3710624368700457,416,5497,13.401804549442659,1715689996,1715690029,1,0
66,3659223576,1,66,818,1.1193292548992173,593,4214,5.509299523525623,1715687997,1715688031,1,0
1506,1152077700,1,1506,897,3.8588950627592955,579,5433,10.57944833138073,1715690887,1715690891,1,0
2958,1152074796,1,2958,1162,3.2982307112895013,464,5118,13.530894392949374,1715689885,1715689928,1,0
54,3659223576,1,54,1153,1.0164557586878602,426,4256,9.504290400127367,1715690886,1715690944,1,0
54,3659223576,1,54,951,4.105436110581674,434,5786,8.807376315463515,1715688264,1715688314,1,0
1506,1152079152,1,1506,880,4.976639961522811,595,4095,9.306626537609976,1715687618,1715687626,1,0
66,3659223576,1,66,1010,3.7980463415878436,558,4563,10.336521330932797,1715690238,1715690295,1,0
1506,1152082056,1,1506,1027,3.6585297171834807,585,4422,6.033727393040592,1715690867,1715690878,1,0
1506,1152080604,1,1506,1082,4.423697082323926,561,4993,6.974402710375649,1715688620,1715688628,1,0
54,3659223576,1,54,924,2.289680542519554,525,5133,14.457373891824034,1715689267,1715689316,1,0
66,3659223576,1,66,1134,2.5635096453916613,554,4099,6.004023834844907,1715690860,1715690920,1,0
1506,1152083508,1,1506,829,3.5118933207630487,592,4817,9.29960931508412,1715688150,1715688159,1,0
1506,1152086412,1,1506,1184,1.7762156649710619,414,4373,13.608985765923155,1715689187,1715689207,1,0
1506,1152084960,1,1506,832,3.398589832870724,579,5693,6.925948751810385,1715688780,1715688789,1,0
54,3659223576,1,54,887,3.1833983692017056,528,4784,6.252689188887796,1715690056,1715690097,1,0
4410,1152087864,1,4410,973,4.703543358999795,506,5775,6.33901275604517,1715690797,1715690847,1,0
54,3114747636,1,54,931,3.6628489989750648,592,5561,12.420063925940735,1715690377,1715690407,0,0
66,3659223576,1,66,822,2.2126561870959893,451,4615,11.129196743803776,1715691184,1715691196,1,0
1506,1152092220,1,1506,1045,3.9290929343875916,476,5867,8.424109849826925,1715689497,1715689503,1,0
1506,1152095124,1,1506,1101,4.403989726889986,446,5471,11.481563823696082,1715690057,1715690075,1,0
1506,1152093672,1,1506,880,1.1682447666792766,480,5939,5.518555284408829,1715688964,1715688975,1,0
345,1152096576,1,345,1073,1.3077763786502454,560,5151,8.257068969650687,1715690480,1715690537,1,0
54,3659223576,1,54,1098,2.6365242063887715,487,4938,12.982815504167752,1715689266,1715689299,1,0
54,3659223576,1,54,1123,2.3246791874255237,439,5996,12.562219039392847,1715687921,1715687937,1,0
66,3659223576,1,66,944,2.804214612458377,532,4678,6.604670278615881,1715690543,1715690582,1,0
54,3659223576,1,54,950,2.4921868471856308,531,4154,6.4057641822084825,1715691007,1715691030,1,0
54,3659223576,1,54,1062,3.987077322553702,510,5276,13.198520524631782,1715690355,1715690393,1,0
54,3659223576,1,54,835,3.496200753994333,427,4361,6.4971193622112855,1715690831,1715690851,1,0
66,3659223576,1,66,873,3.5366985274694036,447,5783,5.715923477980191,1715689263,1715689305,1,0
54,3659223576,1,54,993,4.571518821206128,592,5364,12.38060069198823,1715690786,1715690832,1,0
54,2765275083,1,54,943,4.668806749364174,589,5656,14.400095265270869,1715690958,1715691008,0,0
73,,1,73,804,4.887547115547415,473,4360,8.671272863837496,1715688136,1715688184,0,0
73,,1,73,993,2.638742646845547,409,4276,9.703137401770357,1715690844,1715690849,0,0
65,,1,65,1022,3.186279032877959,502,4097,13.576455877056977,1715688062,1715688118,1,0
54,3659223576,1,54,1193,4.78568015751385,547,4812,5.7175280949309535,1715690246,1715690256,1,0
156,,1,156,900,2.380547898262629,568,5121,12.856849976657978,1715690478,1715690525,1,0
